	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (Single-KC)	Opportunity (Single-KC)	KC (Selected)	Opportunity (Selected)	KC (ptype_selection)	Opportunity (ptype_selection)	Prediction
5658	94	BKT Controller_human(3)	AD 1_3_plus_5_6	1	JCommTable4.R0C0	1/1/1970 0:18	1/1/1970 0:18	1/1/1970 0:18	1/1/1970 0:18	correct	0	1	0	Single-KC	95	JCommTable4.R0C0	11	AD JCommTable4.R0C0	7	0.6336251438408215
5659	95	BKT Controller_human(3)	AD 1_3_plus_5_6	1	JCommTable5.R0C0	1/1/1970 0:18	1/1/1970 0:18	1/1/1970 0:18	1/1/1970 0:18	correct	0	1	0	Single-KC	96	JCommTable5.R0C0	11	AD JCommTable5.R0C0	7	0.5011182552752381
5660	96	BKT Controller_human(3)	AD 1_3_plus_5_6	1	JCommTable6.R1C0	1/1/1970 0:18	1/1/1970 0:18	1/1/1970 0:18	1/1/1970 0:18	correct	0	1	0	Single-KC	97	JCommTable6.R1C0	16	AD JCommTable6.R1C0	7	0.3610251690949175
5661	97	BKT Controller_human(3)	AD 1_3_plus_5_6	1	JCommTable6.R0C0	1/1/1970 0:18	1/1/1970 0:18	1/1/1970 0:18	1/1/1970 0:18	correct	0	1	0	Single-KC	98	JCommTable6.R0C0	16	AD JCommTable6.R0C0	7	0.4563158572496592
5662	98	BKT Controller_human(3)	AD 1_3_plus_5_6	1	done	1/1/1970 0:18	1/1/1970 0:18	1/1/1970 0:18	1/1/1970 0:18	correct	0	1	0	Single-KC	99	done	16	AD done	7	0.9657595293287651
5663	99	BKT Controller_human(3)	M 8_4_times_1_5	1	JCommTable6.R1C0	1/1/1970 0:18	1/1/1970 0:18	1/1/1970 0:18	1/1/1970 0:18	correct	0	1	0	Single-KC	100	JCommTable6.R1C0	17	M  JCommTable6.R1C0	5	0.5913844352692377
5664	100	BKT Controller_human(3)	M 8_4_times_1_5	1	JCommTable8.R0C0	1/1/1970 0:18	1/1/1970 0:18		1/1/1970 0:18	incorrect	1	0	0	Single-KC	101	JCommTable8.R0C0	12	M  JCommTable8.R0C0	3	2.926724215476596e-66
5665	101	BKT Controller_human(3)	M 8_4_times_1_5	1	JCommTable6.R0C0	1/1/1970 0:18	1/1/1970 0:18	1/1/1970 0:18	1/1/1970 0:18	hint	0	1	1	Single-KC	102	JCommTable6.R0C0	17	M  JCommTable6.R0C0	5	0.5731369834389566
5666	102	BKT Controller_human(3)	M 8_4_times_1_5	1	done	1/1/1970 0:18	1/1/1970 0:18	1/1/1970 0:18	1/1/1970 0:18	correct	0	1	0	Single-KC	103	done	17	M  done	5	0.9219921694317448
5667	103	BKT Controller_human(3)	M 2_4_times_7_1	1	JCommTable6.R1C0	1/1/1970 0:18	1/1/1970 0:18	1/1/1970 0:18	1/1/1970 0:18	correct	1	1	0	Single-KC	104	JCommTable6.R1C0	18	M  JCommTable6.R1C0	6	0.6319461749504421
5668	104	BKT Controller_human(3)	M 2_4_times_7_1	1	JCommTable6.R0C0	1/1/1970 0:18	1/1/1970 0:18	1/1/1970 0:18	1/1/1970 0:18	correct	0	1	0	Single-KC	105	JCommTable6.R0C0	18	M  JCommTable6.R0C0	6	0.6563917734355583
5669	105	BKT Controller_human(3)	M 2_4_times_7_1	1	done	1/1/1970 0:18	1/1/1970 0:18	1/1/1970 0:18	1/1/1970 0:18	correct	0	1	0	Single-KC	106	done	18	M  done	6	0.9627058888365038
5670	0	BKT Controller_human(4)	AS 8_10_plus_9_10	1	JCommTable6.R1C0	1/1/1970 0:18	1/1/1970 0:18	1/1/1970 0:18	1/1/1970 0:18	hint	1	1	1	Single-KC	1	JCommTable6.R1C0	1	AS JCommTable6.R1C0	1	0.7075527806342491
5671	1	BKT Controller_human(4)	AS 8_10_plus_9_10	1	JCommTable6.R0C0	1/1/1970 0:18	1/1/1970 0:18	1/1/1970 0:18	1/1/1970 0:18	hint	1	1	1	Single-KC	2	JCommTable6.R0C0	1	AS JCommTable6.R0C0	1	0.7216864069406244
5672	2	BKT Controller_human(4)	AS 8_10_plus_9_10	1	done	1/1/1970 0:18	1/1/1970 0:18	1/1/1970 0:18	1/1/1970 0:18	hint	0	1	1	Single-KC	3	done	1	AS done	1	0.560651328228244
5673	3	BKT Controller_human(4)	AS 6_4_plus_9_4	1	done	1/1/1970 0:19	1/1/1970 0:19	1/1/1970 0:19	1/1/1970 0:19	incorrect	2	1	1	Single-KC	4	done	2	AS done	2	0.7990894006801018
5674	4	BKT Controller_human(4)	AS 6_4_plus_9_4	1	JCommTable6.R1C0	1/1/1970 0:19	1/1/1970 0:19	1/1/1970 0:19	1/1/1970 0:19	correct	0	1	0	Single-KC	5	JCommTable6.R1C0	2	AS JCommTable6.R1C0	2	0.7132123711517482
5675	5	BKT Controller_human(4)	AS 6_4_plus_9_4	1	JCommTable6.R0C0	1/1/1970 0:19	1/1/1970 0:19	1/1/1970 0:19	1/1/1970 0:19	correct	0	1	0	Single-KC	6	JCommTable6.R0C0	2	AS JCommTable6.R0C0	2	0.7343335560814996
5676	6	BKT Controller_human(4)	M 5_1_times_8_7	1	JCommTable6.R0C0	1/1/1970 0:19	1/1/1970 0:19	1/1/1970 0:19	1/1/1970 0:19	incorrect	2	2	1	Single-KC	7	JCommTable6.R0C0	3	M  JCommTable6.R0C0	1	0.3967415796628573
5677	7	BKT Controller_human(4)	M 5_1_times_8_7	1	JCommTable6.R1C0	1/1/1970 0:19	1/1/1970 0:19	1/1/1970 0:19	1/1/1970 0:19	correct	0	2	0	Single-KC	8	JCommTable6.R1C0	3	M  JCommTable6.R1C0	1	0.5945510754401117
5678	8	BKT Controller_human(4)	M 5_1_times_8_7	1	done	1/1/1970 0:19	1/1/1970 0:19	1/1/1970 0:19	1/1/1970 0:19	correct	0	2	0	Single-KC	9	done	3	M  done	1	0.5104089445003954
5679	9	BKT Controller_human(4)	AD 8_10_plus_7_9	1	JCommTable6.R1C0	1/1/1970 0:19	1/1/1970 0:19	1/1/1970 0:20	1/1/1970 0:20	incorrect	2	1	1	Single-KC	10	JCommTable6.R1C0	4	AD JCommTable6.R1C0	1	0.4678094844642065
5680	10	BKT Controller_human(4)	AD 8_10_plus_7_9	1	JCommTable6.R0C0	1/1/1970 0:19	1/1/1970 0:19	1/1/1970 0:20	1/1/1970 0:20	incorrect	2	1	1	Single-KC	11	JCommTable6.R0C0	4	AD JCommTable6.R0C0	1	0.5596091994152845
5681	11	BKT Controller_human(4)	AD 8_10_plus_7_9	1	JCommTable8.R0C0	1/1/1970 0:19	1/1/1970 0:19	1/1/1970 0:19	1/1/1970 0:19	hint	1	1	1	Single-KC	12	JCommTable8.R0C0	1	AD JCommTable8.R0C0	1	0.7872619652753886
5682	12	BKT Controller_human(4)	AD 8_10_plus_7_9	1	JCommTable4.R1C0	1/1/1970 0:19	1/1/1970 0:19	1/1/1970 0:19	1/1/1970 0:19	hint	1	1	1	Single-KC	13	JCommTable4.R1C0	1	AD JCommTable4.R1C0	1	0.4172954760811301
5683	13	BKT Controller_human(4)	AD 8_10_plus_7_9	1	JCommTable4.R0C0	1/1/1970 0:19	1/1/1970 0:19	1/1/1970 0:19	1/1/1970 0:19	hint	1	1	1	Single-KC	14	JCommTable4.R0C0	1	AD JCommTable4.R0C0	1	0.3218746706414019
5684	14	BKT Controller_human(4)	AD 8_10_plus_7_9	1	JCommTable5.R1C0	1/1/1970 0:19	1/1/1970 0:19	1/1/1970 0:19	1/1/1970 0:19	hint	1	1	1	Single-KC	15	JCommTable5.R1C0	1	AD JCommTable5.R1C0	1	0.2553615562942836
5685	15	BKT Controller_human(4)	AD 8_10_plus_7_9	1	JCommTable5.R0C0	1/1/1970 0:20	1/1/1970 0:20	1/1/1970 0:20	1/1/1970 0:20	hint	1	1	1	Single-KC	16	JCommTable5.R0C0	1	AD JCommTable5.R0C0	1	0.242543621019028
5686	16	BKT Controller_human(4)	AD 8_10_plus_7_9	1	done	1/1/1970 0:20	1/1/1970 0:20	1/1/1970 0:20	1/1/1970 0:20	correct	0	1	0	Single-KC	17	done	4	AD done	1	0.44833395790853725
5687	17	BKT Controller_human(4)	AS 6_2_plus_10_2	1	JCommTable6.R1C0	1/1/1970 0:20	1/1/1970 0:20	1/1/1970 0:20	1/1/1970 0:20	correct	1	1	0	Single-KC	18	JCommTable6.R1C0	5	AS JCommTable6.R1C0	3	0.7188059624412876
5688	18	BKT Controller_human(4)	AS 6_2_plus_10_2	1	JCommTable6.R0C0	1/1/1970 0:20	1/1/1970 0:20	1/1/1970 0:20	1/1/1970 0:20	correct	0	1	0	Single-KC	19	JCommTable6.R0C0	5	AS JCommTable6.R0C0	3	0.7466077805612412
5689	19	BKT Controller_human(4)	AS 6_2_plus_10_2	1	done	1/1/1970 0:20	1/1/1970 0:20	1/1/1970 0:20	1/1/1970 0:20	correct	0	1	0	Single-KC	20	done	5	AS done	3	0.9253540219761499
5690	20	BKT Controller_human(4)	AS 1_5_plus_10_5	1	JCommTable6.R1C0	1/1/1970 0:20	1/1/1970 0:20	1/1/1970 0:20	1/1/1970 0:20	correct	0	1	0	Single-KC	21	JCommTable6.R1C0	6	AS JCommTable6.R1C0	4	0.7243326231029178
5691	21	BKT Controller_human(4)	AS 1_5_plus_10_5	1	JCommTable6.R0C0	1/1/1970 0:20	1/1/1970 0:20	1/1/1970 0:20	1/1/1970 0:20	correct	0	1	0	Single-KC	22	JCommTable6.R0C0	6	AS JCommTable6.R0C0	4	0.7585014131223266
5692	22	BKT Controller_human(4)	AS 1_5_plus_10_5	1	done	1/1/1970 0:20	1/1/1970 0:20	1/1/1970 0:20	1/1/1970 0:20	correct	0	1	0	Single-KC	23	done	6	AS done	4	0.9747714487177458
5693	23	BKT Controller_human(4)	AS 2_1_plus_8_1	1	JCommTable6.R1C0	1/1/1970 0:20	1/1/1970 0:20	1/1/1970 0:20	1/1/1970 0:20	correct	0	1	0	Single-KC	24	JCommTable6.R1C0	7	AS JCommTable6.R1C0	5	0.729791493921659
5694	24	BKT Controller_human(4)	AS 2_1_plus_8_1	1	JCommTable6.R0C0	1/1/1970 0:20	1/1/1970 0:20	1/1/1970 0:20	1/1/1970 0:20	correct	0	1	0	Single-KC	25	JCommTable6.R0C0	7	AS JCommTable6.R0C0	5	0.7700087573850205
5695	25	BKT Controller_human(4)	AS 2_1_plus_8_1	1	done	1/1/1970 0:20	1/1/1970 0:20	1/1/1970 0:20	1/1/1970 0:20	correct	0	1	0	Single-KC	26	done	7	AS done	5	0.9917645166220742
5696	26	BKT Controller_human(4)	M 8_1_times_5_7	1	JCommTable6.R1C0	1/1/1970 0:20	1/1/1970 0:20	1/1/1970 0:20	1/1/1970 0:20	correct	1	1	0	Single-KC	27	JCommTable6.R1C0	8	M  JCommTable6.R1C0	2	0.6349924882434385
5697	27	BKT Controller_human(4)	M 8_1_times_5_7	1	JCommTable6.R0C0	1/1/1970 0:20	1/1/1970 0:20	1/1/1970 0:20	1/1/1970 0:20	incorrect	1	1	0	Single-KC	28	JCommTable6.R0C0	8	M  JCommTable6.R0C0	2	0.4833895079604232
5698	28	BKT Controller_human(4)	M 8_1_times_5_7	1	done	1/1/1970 0:20	1/1/1970 0:20	1/1/1970 0:20	1/1/1970 0:20	correct	0	1	0	Single-KC	29	done	8	M  done	2	0.6948360604608064
5699	29	BKT Controller_human(4)	M 6_1_times_1_2	1	JCommTable6.R1C0	1/1/1970 0:20	1/1/1970 0:20	1/1/1970 0:20	1/1/1970 0:20	correct	0	1	0	Single-KC	30	JCommTable6.R1C0	9	M  JCommTable6.R1C0	3	0.6736144920832108
5700	30	BKT Controller_human(4)	M 6_1_times_1_2	1	JCommTable6.R0C0	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	correct	0	1	0	Single-KC	31	JCommTable6.R0C0	9	M  JCommTable6.R0C0	3	0.571047859985886
5701	31	BKT Controller_human(4)	M 6_1_times_1_2	1	done	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	correct	0	1	0	Single-KC	32	done	9	M  done	3	0.8325783421951954
5702	32	BKT Controller_human(4)	M 6_2_times_8_3	1	JCommTable6.R1C0	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	incorrect	3	1	1	Single-KC	33	JCommTable6.R1C0	10	M  JCommTable6.R1C0	4	0.7100161066028365
5703	33	BKT Controller_human(4)	M 6_2_times_8_3	1	JCommTable5.R0C0	1/1/1970 0:21	1/1/1970 0:21		1/1/1970 0:21	incorrect	1	0	0	Single-KC	34	JCommTable5.R0C0	2	M  JCommTable5.R0C0	1	1.5673534655963346e-13
5704	34	BKT Controller_human(4)	M 6_2_times_8_3	1	JCommTable8.R0C0	1/1/1970 0:21	1/1/1970 0:21		1/1/1970 0:21	incorrect	1	0	0	Single-KC	35	JCommTable8.R0C0	2	M  JCommTable8.R0C0	1	5.874013088208021e-66
5705	35	BKT Controller_human(4)	M 6_2_times_8_3	1	JCommTable6.R0C0	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	incorrect	1	1	1	Single-KC	36	JCommTable6.R0C0	10	M  JCommTable6.R0C0	4	0.6544644585006845
5706	36	BKT Controller_human(4)	M 6_2_times_8_3	1	JCommTable5.R1C0	1/1/1970 0:21	1/1/1970 0:21		1/1/1970 0:21	incorrect	1	0	0	Single-KC	37	JCommTable5.R1C0	2	M  JCommTable5.R1C0	1	7.614379529593957e-08
5707	37	BKT Controller_human(4)	M 6_2_times_8_3	1	JCommTable4.R1C0	1/1/1970 0:21	1/1/1970 0:21		1/1/1970 0:21	incorrect	1	0	0	Single-KC	38	JCommTable4.R1C0	2	M  JCommTable4.R1C0	1	1.1558467110456435e-19
5708	38	BKT Controller_human(4)	M 6_2_times_8_3	1	JCommTable4.R0C0	1/1/1970 0:21	1/1/1970 0:21		1/1/1970 0:21	incorrect	1	0	0	Single-KC	39	JCommTable4.R0C0	2	M  JCommTable4.R0C0	1	6.65235609067541e-18
5709	39	BKT Controller_human(4)	M 6_2_times_8_3	1	done	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	incorrect	1	1	0	Single-KC	40	done	10	M  done	4	0.9156914975248684
5710	40	BKT Controller_human(4)	AS 3_1_plus_10_1	1	JCommTable6.R0C0	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	incorrect	1	1	0	Single-KC	41	JCommTable6.R0C0	11	AS JCommTable6.R0C0	6	0.7811260040903445
5711	41	BKT Controller_human(4)	AS 3_1_plus_10_1	1	JCommTable6.R1C0	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	correct	0	1	0	Single-KC	42	JCommTable6.R1C0	11	AS JCommTable6.R1C0	6	0.7351817872875729
5712	42	BKT Controller_human(4)	AS 3_1_plus_10_1	1	done	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	correct	0	1	0	Single-KC	43	done	11	AS done	6	0.997342850290188
5713	43	BKT Controller_human(4)	M 8_1_times_1_10	1	JCommTable6.R1C0	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	correct	0	1	0	Single-KC	44	JCommTable6.R1C0	12	M  JCommTable6.R1C0	5	0.7439013657242397
5714	44	BKT Controller_human(4)	M 8_1_times_1_10	1	JCommTable6.R0C0	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	correct	0	1	0	Single-KC	45	JCommTable6.R0C0	12	M  JCommTable6.R0C0	5	0.7293477535074494
5715	45	BKT Controller_human(4)	M 8_1_times_1_10	1	done	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:21	correct	0	1	0	Single-KC	46	done	12	M  done	5	0.9595493795347835
5716	46	BKT Controller_human(4)	AD 10_1_plus_6_2	1	JCommTable6.R1C0	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:22	1/1/1970 0:22	incorrect	3	1	1	Single-KC	47	JCommTable6.R1C0	13	AD JCommTable6.R1C0	2	0.47838992278840853
5717	47	BKT Controller_human(4)	AD 10_1_plus_6_2	1	JCommTable6.R0C0	1/1/1970 0:21	1/1/1970 0:21	1/1/1970 0:22	1/1/1970 0:22	incorrect	2	1	0	Single-KC	48	JCommTable6.R0C0	13	AD JCommTable6.R0C0	2	0.5711534250937367
5718	48	BKT Controller_human(4)	AD 10_1_plus_6_2	1	JCommTable5.R1C0	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	incorrect	2	1	0	Single-KC	49	JCommTable5.R1C0	3	AD JCommTable5.R1C0	2	0.41241886476498185
5719	49	BKT Controller_human(4)	AD 10_1_plus_6_2	1	JCommTable8.R0C0	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	correct	0	1	0	Single-KC	50	JCommTable8.R0C0	3	AD JCommTable8.R0C0	2	0.7922048820583516
5720	50	BKT Controller_human(4)	AD 10_1_plus_6_2	1	JCommTable5.R0C0	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	incorrect	1	1	0	Single-KC	51	JCommTable5.R0C0	3	AD JCommTable5.R0C0	2	0.3031943682846159
5721	51	BKT Controller_human(4)	AD 10_1_plus_6_2	1	JCommTable4.R1C0	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	correct	0	1	0	Single-KC	52	JCommTable4.R1C0	3	AD JCommTable4.R1C0	2	0.5180933222304425
5722	52	BKT Controller_human(4)	AD 10_1_plus_6_2	1	JCommTable4.R0C0	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	correct	0	1	0	Single-KC	53	JCommTable4.R0C0	3	AD JCommTable4.R0C0	2	0.39805742716652753
5723	53	BKT Controller_human(4)	AD 10_1_plus_6_2	1	done	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	correct	0	1	0	Single-KC	54	done	13	AD done	2	0.6224255878886624
5724	54	BKT Controller_human(4)	AS 10_2_plus_4_2	1	JCommTable6.R1C0	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	correct	0	1	0	Single-KC	55	JCommTable6.R1C0	14	AS JCommTable6.R1C0	7	0.7405027864849543
5725	55	BKT Controller_human(4)	AS 10_2_plus_4_2	1	JCommTable6.R0C0	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	correct	0	1	0	Single-KC	56	JCommTable6.R0C0	14	AS JCommTable6.R0C0	7	0.7918511339022405
5726	56	BKT Controller_human(4)	AS 10_2_plus_4_2	1	done	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	correct	0	1	0	Single-KC	57	done	14	AS done	7	0.9991459338930624
5727	57	BKT Controller_human(4)	AS 1_8_plus_9_8	1	JCommTable6.R1C0	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	correct	0	1	0	Single-KC	58	JCommTable6.R1C0	15	AS JCommTable6.R1C0	8	0.7457538448571757
5728	58	BKT Controller_human(4)	AS 1_8_plus_9_8	1	JCommTable6.R0C0	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	correct	0	1	0	Single-KC	59	JCommTable6.R0C0	15	AS JCommTable6.R0C0	8	0.8021838093751374
5729	59	BKT Controller_human(4)	AS 1_8_plus_9_8	1	done	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	correct	0	1	0	Single-KC	60	done	15	AS done	8	0.9997258208106848
5730	60	BKT Controller_human(4)	AS 5_2_plus_1_2	1	JCommTable6.R1C0	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	correct	0	1	0	Single-KC	61	JCommTable6.R1C0	16	AS JCommTable6.R1C0	9	0.750934384853941
5731	61	BKT Controller_human(4)	AS 5_2_plus_1_2	1	JCommTable6.R0C0	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	correct	0	1	0	Single-KC	62	JCommTable6.R0C0	16	AS JCommTable6.R0C0	9	0.8121252586310709
5732	62	BKT Controller_human(4)	AS 5_2_plus_1_2	1	done	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	correct	0	1	0	Single-KC	63	done	16	AS done	9	0.9999120154570088
5733	63	BKT Controller_human(4)	AD 1_6_plus_5_8	1	JCommTable6.R1C0	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:23	1/1/1970 0:23	incorrect	1	1	0	Single-KC	64	JCommTable6.R1C0	17	AD JCommTable6.R1C0	3	0.48898978616711386
5734	64	BKT Controller_human(4)	AD 1_6_plus_5_8	1	JCommTable4.R1C0	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:23	1/1/1970 0:23	incorrect	1	1	0	Single-KC	65	JCommTable4.R1C0	4	AD JCommTable4.R1C0	3	0.617439788656918
5735	65	BKT Controller_human(4)	AD 1_6_plus_5_8	1	JCommTable8.R0C0	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:22	correct	0	1	0	Single-KC	66	JCommTable8.R0C0	4	AD JCommTable8.R0C0	3	0.7970625563179978
5736	66	BKT Controller_human(4)	AD 1_6_plus_5_8	1	JCommTable4.R0C0	1/1/1970 0:22	1/1/1970 0:22	1/1/1970 0:23	1/1/1970 0:23	incorrect	1	1	0	Single-KC	67	JCommTable4.R0C0	4	AD JCommTable4.R0C0	3	0.4795210503093438
5737	67	BKT Controller_human(4)	AD 1_6_plus_5_8	1	JCommTable6.R0C0	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	incorrect	1	1	0	Single-KC	68	JCommTable6.R0C0	17	AD JCommTable6.R0C0	3	0.5826207381616487
5738	68	BKT Controller_human(4)	AD 1_6_plus_5_8	1	JCommTable5.R1C0	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	correct	0	1	0	Single-KC	69	JCommTable5.R1C0	4	AD JCommTable5.R1C0	3	0.5895895095657391
5739	69	BKT Controller_human(4)	AD 1_6_plus_5_8	1	JCommTable5.R0C0	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	correct	0	1	0	Single-KC	70	JCommTable5.R0C0	4	AD JCommTable5.R0C0	3	0.3715716094409549
5740	70	BKT Controller_human(4)	AD 1_6_plus_5_8	1	done	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	correct	0	1	0	Single-KC	71	done	17	AD done	3	0.7697884916299732
5741	71	BKT Controller_human(4)	M 9_10_times_8_4	1	JCommTable6.R0C0	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	correct	0	1	0	Single-KC	72	JCommTable6.R0C0	18	M  JCommTable6.R0C0	6	0.7931321997036539
5742	72	BKT Controller_human(4)	M 9_10_times_8_4	1	JCommTable6.R1C0	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	incorrect	2	1	1	Single-KC	73	JCommTable6.R1C0	18	M  JCommTable6.R1C0	6	0.775081367666252
5743	73	BKT Controller_human(4)	M 9_10_times_8_4	1	done	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	correct	0	1	0	Single-KC	74	done	18	M  done	6	0.9810638879964063
5744	74	BKT Controller_human(4)	AD 8_7_plus_7_8	1	JCommTable8.R0C0	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	correct	0	1	0	Single-KC	75	JCommTable8.R0C0	5	AD JCommTable8.R0C0	4	0.8018350776500544
5745	75	BKT Controller_human(4)	AD 8_7_plus_7_8	1	JCommTable4.R1C0	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	correct	1	1	0	Single-KC	76	JCommTable4.R1C0	5	AD JCommTable4.R1C0	4	0.7078543958506051
5746	76	BKT Controller_human(4)	AD 8_7_plus_7_8	1	JCommTable4.R0C0	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	correct	1	1	0	Single-KC	77	JCommTable4.R0C0	5	AD JCommTable4.R0C0	4	0.5620884963563426
5747	77	BKT Controller_human(4)	AD 8_7_plus_7_8	1	JCommTable5.R0C0	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	incorrect	1	1	0	Single-KC	78	JCommTable5.R0C0	5	AD JCommTable5.R0C0	4	0.445510134582842
5748	78	BKT Controller_human(4)	AD 8_7_plus_7_8	1	JCommTable6.R1C0	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	incorrect	3	1	0	Single-KC	79	JCommTable6.R1C0	19	AD JCommTable6.R1C0	4	0.49959956021052
5749	79	BKT Controller_human(4)	AD 8_7_plus_7_8	1	JCommTable6.R0C0	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	incorrect	1	1	0	Single-KC	80	JCommTable6.R0C0	19	AD JCommTable6.R0C0	4	0.5939993857480553
5750	80	BKT Controller_human(4)	AD 8_7_plus_7_8	1	JCommTable5.R1C0	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	1/1/1970 0:23	correct	0	1	0	Single-KC	81	JCommTable5.R1C0	5	AD JCommTable5.R1C0	4	0.7462123335434357
5751	81	BKT Controller_human(4)	AD 8_7_plus_7_8	1	done	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	correct	0	1	0	Single-KC	82	done	19	AD done	4	0.8715102161924599
5752	82	BKT Controller_human(4)	AD 9_9_plus_4_6	1	JCommTable8.R0C0	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	correct	0	1	0	Single-KC	83	JCommTable8.R0C0	6	AD JCommTable8.R0C0	5	0.8065226066552937
5753	83	BKT Controller_human(4)	AD 9_9_plus_4_6	1	JCommTable4.R1C0	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	correct	0	1	0	Single-KC	84	JCommTable4.R1C0	6	AD JCommTable4.R1C0	5	0.7843632037990459
5754	84	BKT Controller_human(4)	AD 9_9_plus_4_6	1	JCommTable4.R0C0	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	correct	0	1	0	Single-KC	85	JCommTable4.R0C0	6	AD JCommTable4.R0C0	5	0.6413541921895761
5755	85	BKT Controller_human(4)	AD 9_9_plus_4_6	1	JCommTable5.R1C0	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	correct	0	1	0	Single-KC	86	JCommTable5.R1C0	6	AD JCommTable5.R1C0	5	0.8575093583811978
5756	86	BKT Controller_human(4)	AD 9_9_plus_4_6	1	JCommTable5.R0C0	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	correct	0	1	0	Single-KC	87	JCommTable5.R0C0	6	AD JCommTable5.R0C0	5	0.5219417520626936
5757	87	BKT Controller_human(4)	AD 9_9_plus_4_6	1	JCommTable6.R1C0	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	1/1/1970 0:24	correct	0	1	0	Single-KC	88	JCommTable6.R1C0	20	AD JCommTable6.R1C0	5	0.5102096948778387
