	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (Selected)	Opportunity (Selected)	KC (Single-KC)	Opportunity (Single-KC)	KC (ptype_selection)	Opportunity (ptype_selection)	Prediction
968	35	Default BKT Controller(8)	AD 5_4_plus_8_8	1	JCommTable6.R1C0	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	incorrect	3	1	0	JCommTable6.R1C0	6	Single-KC	36	AD JCommTable6.R1C0	3	0.35543493193192854
969	36	Default BKT Controller(8)	AD 5_4_plus_8_8	1	JCommTable6.R0C0	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	incorrect	2	1	0	JCommTable6.R0C0	6	Single-KC	37	AD JCommTable6.R0C0	3	0.4239060641582488
970	37	Default BKT Controller(8)	AD 5_4_plus_8_8	1	JCommTable4.R1C0	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	incorrect	1	1	0	JCommTable4.R1C0	5	Single-KC	38	AD JCommTable4.R1C0	3	0.46297963954615423
971	38	Default BKT Controller(8)	AD 5_4_plus_8_8	1	JCommTable4.R0C0	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	incorrect	4	1	1	JCommTable4.R0C0	5	Single-KC	39	AD JCommTable4.R0C0	3	0.33202104365390084
972	39	Default BKT Controller(8)	AD 5_4_plus_8_8	1	JCommTable8.R0C0	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	hint	1	1	1	JCommTable8.R0C0	5	Single-KC	40	AD JCommTable8.R0C0	3	0.6900397562637822
973	40	Default BKT Controller(8)	AD 5_4_plus_8_8	1	JCommTable5.R1C0	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	hint	1	1	1	JCommTable5.R1C0	5	Single-KC	41	AD JCommTable5.R1C0	3	0.39740627867529515
974	41	Default BKT Controller(8)	AD 5_4_plus_8_8	1	JCommTable5.R0C0	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	incorrect	2	1	1	JCommTable5.R0C0	5	Single-KC	42	AD JCommTable5.R0C0	3	0.23184808368981172
975	42	Default BKT Controller(8)	AD 5_4_plus_8_8	1	done	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	correct	0	1	0	done	6	Single-KC	43	AD done	3	0.6089097691554294
976	43	Default BKT Controller(8)	AS 6_4_plus_9_4	1	JCommTable5.R0C0	1/1/1970 0:56	1/1/1970 0:56		1/1/1970 0:56	incorrect	1	0	0	JCommTable5.R0C0	6	Single-KC	44	AS JCommTable5.R0C0	2	1.3269376857606441e-11
977	44	Default BKT Controller(8)	AS 6_4_plus_9_4	1	JCommTable8.R0C0	1/1/1970 0:56	1/1/1970 0:56		1/1/1970 0:56	incorrect	1	0	0	JCommTable8.R0C0	6	Single-KC	45	AS JCommTable8.R0C0	2	0.0
978	45	Default BKT Controller(8)	AS 6_4_plus_9_4	1	JCommTable6.R0C0	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:57	1/1/1970 0:57	incorrect	2	1	1	JCommTable6.R0C0	7	Single-KC	46	AS JCommTable6.R0C0	2	0.5939367695386909
979	46	Default BKT Controller(8)	AS 6_4_plus_9_4	1	JCommTable6.R1C0	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:56	1/1/1970 0:57	hint	1	1	1	JCommTable6.R1C0	7	Single-KC	47	AS JCommTable6.R1C0	2	0.5900542208302885
980	47	Default BKT Controller(8)	AS 6_4_plus_9_4	1	done	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	correct	0	1	0	done	7	Single-KC	48	AS done	2	0.6236077706349661
981	48	Default BKT Controller(8)	AD 3_4_plus_2_6	1	JCommTable6.R1C0	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	incorrect	3	1	0	JCommTable6.R1C0	8	Single-KC	49	AD JCommTable6.R1C0	4	0.3651459727294518
982	49	Default BKT Controller(8)	AD 3_4_plus_2_6	1	JCommTable6.R0C0	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	incorrect	1	1	0	JCommTable6.R0C0	8	Single-KC	50	AD JCommTable6.R0C0	4	0.4361241535942058
983	50	Default BKT Controller(8)	AD 3_4_plus_2_6	1	JCommTable8.R0C0	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	correct	0	1	0	JCommTable8.R0C0	7	Single-KC	51	AD JCommTable8.R0C0	4	0.6966242603003866
984	51	Default BKT Controller(8)	AD 3_4_plus_2_6	1	JCommTable4.R1C0	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	correct	0	1	0	JCommTable4.R1C0	6	Single-KC	52	AD JCommTable4.R1C0	4	0.580253753946687
985	52	Default BKT Controller(8)	AD 3_4_plus_2_6	1	JCommTable4.R0C0	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	correct	0	1	0	JCommTable4.R0C0	6	Single-KC	53	AD JCommTable4.R0C0	4	0.42428585013579007
986	53	Default BKT Controller(8)	AD 3_4_plus_2_6	1	JCommTable5.R1C0	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	correct	0	1	0	JCommTable5.R1C0	6	Single-KC	54	AD JCommTable5.R1C0	4	0.5785195530105005
987	54	Default BKT Controller(8)	AD 3_4_plus_2_6	1	JCommTable5.R0C0	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	hint	1	1	1	JCommTable5.R0C0	7	Single-KC	55	AD JCommTable5.R0C0	4	0.3057554301204945
988	55	Default BKT Controller(8)	AD 3_4_plus_2_6	1	done	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	correct	0	1	0	done	8	Single-KC	56	AD done	4	0.7714878803486859
989	56	Default BKT Controller(8)	M 9_10_times_7_7	2	JCommTable5.R0C0	1/1/1970 0:57	1/1/1970 0:57		1/1/1970 0:57	incorrect	1	0	0	JCommTable5.R0C0	8	Single-KC	57	M  JCommTable5.R0C0	2	4.0484506677899795e-11
990	57	Default BKT Controller(8)	M 9_10_times_7_7	2	JCommTable8.R0C0	1/1/1970 0:57	1/1/1970 0:57		1/1/1970 0:57	incorrect	1	0	0	JCommTable8.R0C0	8	Single-KC	58	M  JCommTable8.R0C0	2	0.0
991	58	Default BKT Controller(8)	M 9_10_times_7_7	2	JCommTable6.R1C0	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	correct	1	1	0	JCommTable6.R1C0	9	Single-KC	59	M  JCommTable6.R1C0	3	0.49952321281154066
992	59	Default BKT Controller(8)	M 9_10_times_7_7	2	JCommTable6.R0C0	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	incorrect	1	1	0	JCommTable6.R0C0	9	Single-KC	60	M  JCommTable6.R0C0	3	0.3884185573695836
993	60	Default BKT Controller(8)	M 9_10_times_7_7	2	done	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	correct	0	1	0	done	9	Single-KC	61	M  done	3	0.7170214484606512
994	61	Default BKT Controller(8)	AS 8_9_plus_10_9	1	JCommTable6.R0C0	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:58	1/1/1970 0:58	incorrect	2	1	0	JCommTable6.R0C0	10	Single-KC	62	AS JCommTable6.R0C0	3	0.6103410720498885
995	62	Default BKT Controller(8)	AS 8_9_plus_10_9	1	JCommTable6.R1C0	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	1/1/1970 0:57	correct	0	1	0	JCommTable6.R1C0	10	Single-KC	63	AS JCommTable6.R1C0	3	0.5967292170715716
996	63	Default BKT Controller(8)	AS 8_9_plus_10_9	1	done	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	correct	0	1	0	done	10	Single-KC	64	AS done	3	0.8019555929287356
997	64	Default BKT Controller(8)	AS 3_5_plus_7_5	1	JCommTable6.R1C0	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	correct	1	1	0	JCommTable6.R1C0	11	Single-KC	65	AS JCommTable6.R1C0	4	0.603368585317251
998	65	Default BKT Controller(8)	AS 3_5_plus_7_5	1	JCommTable6.R0C0	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	correct	0	1	0	JCommTable6.R0C0	11	Single-KC	66	AS JCommTable6.R0C0	4	0.6264994145264251
999	66	Default BKT Controller(8)	AS 3_5_plus_7_5	1	done	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	correct	0	1	0	done	11	Single-KC	67	AS done	4	0.9082318224481234
1000	67	Default BKT Controller(8)	AD 5_4_plus_2_6	1	JCommTable8.R0C0	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	correct	0	1	0	JCommTable8.R0C0	9	Single-KC	68	AD JCommTable8.R0C0	5	0.7031290667629083
1001	68	Default BKT Controller(8)	AD 5_4_plus_2_6	1	JCommTable4.R1C0	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	correct	1	1	0	JCommTable4.R1C0	7	Single-KC	69	AD JCommTable4.R1C0	5	0.6891146054264461
1002	69	Default BKT Controller(8)	AD 5_4_plus_2_6	1	JCommTable5.R1C0	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	correct	0	1	0	JCommTable5.R1C0	7	Single-KC	70	AD JCommTable5.R1C0	5	0.7407138287358249
1003	70	Default BKT Controller(8)	AD 5_4_plus_2_6	1	JCommTable4.R0C0	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	correct	0	1	0	JCommTable4.R0C0	7	Single-KC	71	AD JCommTable4.R0C0	5	0.5221481431414621
1004	71	Default BKT Controller(8)	AD 5_4_plus_2_6	1	JCommTable5.R0C0	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	hint	0	1	1	JCommTable5.R0C0	9	Single-KC	72	AD JCommTable5.R0C0	5	0.3912234601695071
1005	72	Default BKT Controller(8)	AD 5_4_plus_2_6	1	JCommTable6.R0C0	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	correct	0	1	0	JCommTable6.R0C0	12	Single-KC	73	AD JCommTable6.R0C0	5	0.448420288002963
1006	73	Default BKT Controller(8)	AD 5_4_plus_2_6	1	JCommTable6.R1C0	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	correct	0	1	0	JCommTable6.R1C0	12	Single-KC	74	AD JCommTable6.R1C0	5	0.374967987176751
1007	74	Default BKT Controller(8)	AD 5_4_plus_2_6	1	done	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	correct	0	1	0	done	12	Single-KC	75	AD done	5	0.8798205195012921
1008	75	Default BKT Controller(8)	M 3_7_times_10_6	1	JCommTable6.R1C0	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	incorrect	1	1	1	JCommTable6.R1C0	13	Single-KC	76	M  JCommTable6.R1C0	4	0.556622264869247
1009	76	Default BKT Controller(8)	M 3_7_times_10_6	1	JCommTable6.R0C0	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	hint	1	1	1	JCommTable6.R0C0	13	Single-KC	77	M  JCommTable6.R0C0	4	0.47832202693895853
1010	77	Default BKT Controller(8)	M 3_7_times_10_6	1	done	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	correct	0	1	0	done	13	Single-KC	78	M  done	4	0.8603459470100091
1011	78	Default BKT Controller(8)	AS 2_8_plus_8_8	1	JCommTable5.R1C0	1/1/1970 0:58	1/1/1970 0:58		1/1/1970 0:58	incorrect	1	0	0	JCommTable5.R1C0	8	Single-KC	79	AS JCommTable5.R1C0	2	2.1643255110039334e-10
1012	79	Default BKT Controller(8)	AS 2_8_plus_8_8	1	JCommTable6.R1C0	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:59	1/1/1970 0:59	incorrect	1	1	0	JCommTable6.R1C0	14	Single-KC	80	AS JCommTable6.R1C0	5	0.609970090261876
1013	80	Default BKT Controller(8)	AS 2_8_plus_8_8	1	JCommTable6.R0C0	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	1/1/1970 0:58	correct	0	1	0	JCommTable6.R0C0	14	Single-KC	81	AS JCommTable6.R0C0	5	0.6423803110592469
1014	81	Default BKT Controller(8)	AS 2_8_plus_8_8	1	JCommTable5.R0C0	1/1/1970 0:58	1/1/1970 0:58		1/1/1970 0:58	incorrect	1	0	0	JCommTable5.R0C0	10	Single-KC	82	AS JCommTable5.R0C0	3	1.3269376857606441e-11
1015	82	Default BKT Controller(8)	AS 2_8_plus_8_8	1	done	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	correct	0	1	0	done	14	Single-KC	83	AS done	5	0.960300443700504
1016	83	Default BKT Controller(8)	AD 7_4_plus_3_7	1	JCommTable6.R1C0	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	incorrect	1	1	0	JCommTable6.R1C0	15	Single-KC	84	AD JCommTable6.R1C0	6	0.38489402507637105
1017	84	Default BKT Controller(8)	AD 7_4_plus_3_7	1	JCommTable6.R0C0	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	incorrect	4	1	0	JCommTable6.R0C0	15	Single-KC	85	AD JCommTable6.R0C0	6	0.4607798072741841
1018	85	Default BKT Controller(8)	AD 7_4_plus_3_7	1	JCommTable8.R0C0	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	correct	1	1	0	JCommTable8.R0C0	10	Single-KC	86	AD JCommTable8.R0C0	6	0.7095525519010788
1019	86	Default BKT Controller(8)	AD 7_4_plus_3_7	1	JCommTable4.R1C0	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	correct	0	1	0	JCommTable4.R1C0	8	Single-KC	87	AD JCommTable4.R1C0	6	0.7804261249318182
1020	87	Default BKT Controller(8)	AD 7_4_plus_3_7	1	JCommTable5.R1C0	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	correct	0	1	0	JCommTable5.R1C0	9	Single-KC	88	AD JCommTable5.R1C0	6	0.8560256313775078
1021	88	Default BKT Controller(8)	AD 7_4_plus_3_7	1	JCommTable4.R0C0	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	correct	0	1	0	JCommTable4.R0C0	8	Single-KC	89	AD JCommTable4.R0C0	6	0.6183392281226366
1022	89	Default BKT Controller(8)	AD 7_4_plus_3_7	1	JCommTable5.R0C0	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	hint	1	1	1	JCommTable5.R0C0	11	Single-KC	90	AD JCommTable5.R0C0	6	0.4839290479978063
1023	90	Default BKT Controller(8)	AD 7_4_plus_3_7	1	done	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	correct	0	1	0	done	15	Single-KC	91	AD done	6	0.9407399609627018
1024	91	Default BKT Controller(8)	AD 8_3_plus_4_4	1	JCommTable5.R0C0	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	incorrect	1	1	1	JCommTable5.R0C0	12	Single-KC	92	AD JCommTable5.R0C0	7	0.577754087007784
1025	92	Default BKT Controller(8)	AD 8_3_plus_4_4	1	JCommTable8.R0C0	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	correct	0	1	0	JCommTable8.R0C0	11	Single-KC	93	AD JCommTable8.R0C0	7	0.7158932092958392
1026	93	Default BKT Controller(8)	AD 8_3_plus_4_4	1	JCommTable4.R1C0	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	correct	0	1	0	JCommTable4.R1C0	9	Single-KC	94	AD JCommTable4.R1C0	7	0.8507276358560859
1027	94	Default BKT Controller(8)	AD 8_3_plus_4_4	1	JCommTable5.R1C0	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	correct	0	1	0	JCommTable5.R1C0	10	Single-KC	95	AD JCommTable5.R1C0	7	0.9252315528464332
1028	95	Default BKT Controller(8)	AD 8_3_plus_4_4	1	JCommTable4.R0C0	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	correct	0	1	0	JCommTable4.R0C0	9	Single-KC	96	AD JCommTable4.R0C0	7	0.7060672502636877
1029	96	Default BKT Controller(8)	AD 8_3_plus_4_4	1	JCommTable6.R0C0	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	incorrect	1	1	0	JCommTable6.R0C0	16	Single-KC	97	AD JCommTable6.R0C0	7	0.47318774168642763
1030	97	Default BKT Controller(8)	AD 8_3_plus_4_4	1	JCommTable6.R1C0	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	correct	0	1	0	JCommTable6.R1C0	16	Single-KC	98	AD JCommTable6.R1C0	7	0.39491680178412913
1031	98	Default BKT Controller(8)	AD 8_3_plus_4_4	1	done	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	1/1/1970 0:59	correct	0	1	0	done	16	Single-KC	99	AD done	7	0.9717699333482575
1032	99	Default BKT Controller(8)	AS 2_7_plus_1_7	1	JCommTable6.R0C0	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	correct	1	1	0	JCommTable6.R0C0	17	Single-KC	100	AS JCommTable6.R0C0	6	0.6579546231031426
1033	100	Default BKT Controller(8)	AS 2_7_plus_1_7	1	JCommTable6.R1C0	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	correct	0	1	0	JCommTable6.R1C0	17	Single-KC	101	AS JCommTable6.R1C0	6	0.6165315508240602
1034	101	Default BKT Controller(8)	AS 2_7_plus_1_7	1	done	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	correct	0	1	0	done	17	Single-KC	102	AS done	6	0.9833667477818506
1035	102	Default BKT Controller(8)	AD 6_5_plus_3_10	1	JCommTable6.R1C0	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	incorrect	1	1	0	JCommTable6.R1C0	18	Single-KC	103	AD JCommTable6.R1C0	8	0.4050287167279621
1036	103	Default BKT Controller(8)	AD 6_5_plus_3_10	1	JCommTable8.R0C0	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	correct	0	1	0	JCommTable8.R0C0	12	Single-KC	104	AD JCommTable8.R0C0	8	0.7221496495082811
1037	104	Default BKT Controller(8)	AD 6_5_plus_3_10	1	JCommTable4.R1C0	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	correct	0	1	0	JCommTable4.R1C0	10	Single-KC	105	AD JCommTable4.R1C0	8	0.9013653041524103
1038	105	Default BKT Controller(8)	AD 6_5_plus_3_10	1	JCommTable4.R0C0	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	correct	0	1	0	JCommTable4.R0C0	10	Single-KC	106	AD JCommTable4.R0C0	8	0.7807793689990785
1039	106	Default BKT Controller(8)	AD 6_5_plus_3_10	1	JCommTable5.R1C0	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	correct	0	1	0	JCommTable5.R1C0	11	Single-KC	107	AD JCommTable5.R1C0	8	0.962623892118037
1040	107	Default BKT Controller(8)	AD 6_5_plus_3_10	1	JCommTable5.R0C0	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	correct	0	1	0	JCommTable5.R0C0	13	Single-KC	108	AD JCommTable5.R0C0	8	0.6662842619291368
1041	108	Default BKT Controller(8)	AD 6_5_plus_3_10	1	JCommTable6.R0C0	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	correct	0	1	0	JCommTable6.R0C0	18	Single-KC	109	AD JCommTable6.R0C0	8	0.48562888341351823
1042	109	Default BKT Controller(8)	AD 6_5_plus_3_10	1	done	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	correct	0	1	0	done	18	Single-KC	110	AD done	8	0.9867801972220007
1043	110	Default BKT Controller(8)	M 3_8_times_10_10	1	JCommTable6.R1C0	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	correct	0	1	0	JCommTable6.R1C0	19	Single-KC	111	M  JCommTable6.R1C0	5	0.612263482174024
1044	111	Default BKT Controller(8)	M 3_8_times_10_10	1	JCommTable6.R0C0	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	hint	0	1	1	JCommTable6.R0C0	19	Single-KC	112	M  JCommTable6.R0C0	5	0.5696521425881368
1045	112	Default BKT Controller(8)	M 3_8_times_10_10	1	done	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	correct	0	1	0	done	19	Single-KC	113	M  done	5	0.937414848183734
1046	113	Default BKT Controller(8)	AS 7_8_plus_4_8	1	JCommTable6.R1C0	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	incorrect	1	1	0	JCommTable6.R1C0	20	Single-KC	114	AS JCommTable6.R1C0	7	0.6230508427525181
1047	114	Default BKT Controller(8)	AS 7_8_plus_4_8	1	JCommTable6.R0C0	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	correct	0	1	0	JCommTable6.R0C0	20	Single-KC	115	AS JCommTable6.R0C0	7	0.6731957327410621
1048	115	Default BKT Controller(8)	AS 7_8_plus_4_8	1	done	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	correct	0	1	0	done	20	Single-KC	116	AS done	7	0.9931269492267545
1049	116	Default BKT Controller(8)	M 7_5_times_9_7	1	JCommTable6.R1C0	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	correct	0	1	0	JCommTable6.R1C0	21	Single-KC	117	M  JCommTable6.R1C0	6	0.6651229814243762
1050	117	Default BKT Controller(8)	M 7_5_times_9_7	1	JCommTable6.R0C0	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	incorrect	1	1	1	JCommTable6.R0C0	21	Single-KC	118	M  JCommTable6.R0C0	6	0.656476275158316
1051	118	Default BKT Controller(8)	M 7_5_times_9_7	1	done	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	1/1/1970 1:00	correct	0	1	0	done	21	Single-KC	119	M  done	6	0.9732740183072927
1052	119	Default BKT Controller(8)	AS 8_9_plus_8_9	1	JCommTable6.R0C0	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	correct	0	1	0	JCommTable6.R0C0	22	Single-KC	120	AS JCommTable6.R0C0	8	0.688079674287598
1053	120	Default BKT Controller(8)	AS 8_9_plus_8_9	1	JCommTable6.R1C0	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	incorrect	1	1	0	JCommTable6.R1C0	22	Single-KC	121	AS JCommTable6.R1C0	8	0.629525901065692
1054	121	Default BKT Controller(8)	AS 8_9_plus_8_9	1	done	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	correct	0	1	0	done	22	Single-KC	122	AS done	8	0.9971764211707993
1055	122	Default BKT Controller(8)	AD 2_3_plus_9_2	1	JCommTable6.R1C0	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	incorrect	1	1	0	JCommTable6.R1C0	23	Single-KC	123	AD JCommTable6.R1C0	9	0.41522187404781175
1056	123	Default BKT Controller(8)	AD 2_3_plus_9_2	1	JCommTable8.R0C0	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	correct	0	1	0	JCommTable8.R0C0	13	Single-KC	124	AD JCommTable8.R0C0	9	0.7283205994297857
1057	124	Default BKT Controller(8)	AD 2_3_plus_9_2	1	JCommTable5.R1C0	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	incorrect	1	1	0	JCommTable5.R1C0	12	Single-KC	125	AD JCommTable5.R1C0	9	0.9816861516073649
1058	125	Default BKT Controller(8)	AD 2_3_plus_9_2	1	JCommTable4.R1C0	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	correct	0	1	0	JCommTable4.R1C0	11	Single-KC	126	AD JCommTable4.R1C0	9	0.9361151128313429
1059	126	Default BKT Controller(8)	AD 2_3_plus_9_2	1	JCommTable4.R0C0	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	correct	0	1	0	JCommTable4.R0C0	11	Single-KC	127	AD JCommTable4.R0C0	9	0.8407833808444559
1060	127	Default BKT Controller(8)	AD 2_3_plus_9_2	1	JCommTable5.R0C0	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	incorrect	1	1	0	JCommTable5.R0C0	14	Single-KC	128	AD JCommTable5.R0C0	9	0.7444624897733014
1061	128	Default BKT Controller(8)	AD 2_3_plus_9_2	1	JCommTable6.R0C0	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	correct	0	1	0	JCommTable6.R0C0	23	Single-KC	129	AD JCommTable6.R0C0	9	0.49808786050761356
1062	129	Default BKT Controller(8)	AD 2_3_plus_9_2	1	done	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	correct	0	1	0	done	23	Single-KC	130	AD done	9	0.9938597541534232
1063	130	Default BKT Controller(8)	M 7_7_times_2_10	1	JCommTable6.R1C0	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	correct	0	1	0	JCommTable6.R1C0	24	Single-KC	131	M  JCommTable6.R1C0	7	0.7141407509410973
1064	131	Default BKT Controller(8)	M 7_7_times_2_10	1	JCommTable6.R0C0	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	correct	0	1	0	JCommTable6.R0C0	24	Single-KC	132	M  JCommTable6.R0C0	7	0.7339640714369321
1065	132	Default BKT Controller(8)	M 7_7_times_2_10	1	done	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	correct	0	1	0	done	24	Single-KC	133	M  done	7	0.9888318805262438
1066	133	Default BKT Controller(8)	M 8_5_times_4_1	1	JCommTable6.R0C0	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	correct	1	1	0	JCommTable6.R0C0	25	Single-KC	134	M  JCommTable6.R0C0	8	0.7993163545316005
1067	134	Default BKT Controller(8)	M 8_5_times_4_1	1	JCommTable6.R1C0	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	1/1/1970 1:01	correct	0	1	0	JCommTable6.R1C0	25	Single-KC	135	M  JCommTable6.R1C0	8	0.7585877516207635
