	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (Single-KC)	Opportunity (Single-KC)	KC (Selected)	Opportunity (Selected)	KC (ptype_selection)	Opportunity (ptype_selection)	Prediction
0	1	BKT Controller_random revise(1)	M 5_6_times_3_1	1	JCommTable6.R0C0	1/1/1970 0:00	1/1/1970 0:00	1/1/1970 0:00	1/1/1970 0:00	hint	1	1	1	Single-KC	1	JCommTable6.R0C0	1	M  JCommTable6.R0C0	1	0.1677400958426069
1	2	BKT Controller_random revise(1)	M 5_6_times_3_1	1	JCommTable6.R1C0	1/1/1970 0:00	1/1/1970 0:00	1/1/1970 0:00	1/1/1970 0:00	hint	1	1	1	Single-KC	2	JCommTable6.R1C0	1	M  JCommTable6.R1C0	1	0.25679844358512605
2	3	BKT Controller_random revise(1)	M 5_6_times_3_1	1	done	1/1/1970 0:00	1/1/1970 0:00	1/1/1970 0:00	1/1/1970 0:00	hint	0	1	1	Single-KC	3	done	1	M  done	1	0.34767929184905244
3	4	BKT Controller_random revise(1)	AS 2_9_plus_5_9	1	done	1/1/1970 0:00	1/1/1970 0:00		1/1/1970 0:00	incorrect	1	0	0	Single-KC	4	done	2	AS done	1	0.42354280797043486
4	5	BKT Controller_random revise(1)	AS 2_9_plus_5_9	1	JCommTable6.R0C0	1/1/1970 0:00	1/1/1970 0:00		1/1/1970 0:00	incorrect	1	0	0	Single-KC	5	JCommTable6.R0C0	2	AS JCommTable6.R0C0	1	0.17445947162244757
5	6	BKT Controller_random revise(1)	AS 2_9_plus_5_9	1	JCommTable6.R1C0	1/1/1970 0:00	1/1/1970 0:00	1/1/1970 0:00	1/1/1970 0:00	correct	0	1	0	Single-KC	6	JCommTable6.R1C0	2	AS JCommTable6.R1C0	1	0.31683887003386396
6	7	BKT Controller_random revise(1)	AS 2_9_plus_5_9	1	JCommTable6.R0C0	1/1/1970 0:00	1/1/1970 0:00	1/1/1970 0:00	1/1/1970 0:00	hint	1	1	1	Single-KC	7	JCommTable6.R0C0	3	AS JCommTable6.R0C0	2	0.2802884364905122
7	8	BKT Controller_random revise(1)	AS 2_9_plus_5_9	1	done	1/1/1970 0:00	1/1/1970 0:00	1/1/1970 0:00	1/1/1970 0:00	hint	0	1	1	Single-KC	8	done	3	AS done	2	0.6523688437407569
8	9	BKT Controller_random revise(1)	M 4_10_times_10_2	1	JCommTable6.R1C0	1/1/1970 0:00	1/1/1970 0:00		1/1/1970 0:00	incorrect	1	0	0	Single-KC	9	JCommTable6.R1C0	3	M  JCommTable6.R1C0	2	0.3414418199505198
9	10	BKT Controller_random revise(1)	M 4_10_times_10_2	1	JCommTable6.R0C0	1/1/1970 0:00	1/1/1970 0:00	1/1/1970 0:00	1/1/1970 0:00	incorrect	1	1	1	Single-KC	10	JCommTable6.R0C0	4	M  JCommTable6.R0C0	2	0.27357748419433175
10	11	BKT Controller_random revise(1)	M 4_10_times_10_2	1	done	1/1/1970 0:00	1/1/1970 0:00		1/1/1970 0:00	incorrect	1	0	0	Single-KC	11	done	4	M  done	2	0.5417126485674937
11	12	BKT Controller_random revise(1)	M 4_10_times_10_2	1	JCommTable6.R1C0	1/1/1970 0:00	1/1/1970 0:00	1/1/1970 0:00	1/1/1970 0:00	hint	1	1	1	Single-KC	12	JCommTable6.R1C0	4	M  JCommTable6.R1C0	3	0.4375588311376695
12	13	BKT Controller_random revise(1)	M 4_10_times_10_2	1	done	1/1/1970 0:00	1/1/1970 0:00	1/1/1970 0:00	1/1/1970 0:00	hint	0	1	1	Single-KC	13	done	5	M  done	3	0.7238688798214299
13	14	BKT Controller_random revise(1)	M 7_10_times_8_1	1	JCommTable6.R1C0	1/1/1970 0:00	1/1/1970 0:00	1/1/1970 0:00	1/1/1970 0:00	correct	0	1	0	Single-KC	14	JCommTable6.R1C0	5	M  JCommTable6.R1C0	4	0.5386042228619285
14	15	BKT Controller_random revise(1)	M 7_10_times_8_1	1	done	1/1/1970 0:00	1/1/1970 0:00		1/1/1970 0:00	incorrect	1	0	0	Single-KC	15	done	6	M  done	4	0.8532384123417187
15	16	BKT Controller_random revise(1)	M 7_10_times_8_1	1	JCommTable6.R0C0	1/1/1970 0:00	1/1/1970 0:00	1/1/1970 0:00	1/1/1970 0:01	correct	1	1	0	Single-KC	16	JCommTable6.R0C0	5	M  JCommTable6.R0C0	3	0.4130514932495911
16	17	BKT Controller_random revise(1)	M 7_10_times_8_1	1	JCommTable6.R1C0	1/1/1970 0:01	1/1/1970 0:01		1/1/1970 0:01	incorrect	1	0	0	Single-KC	17	JCommTable6.R1C0	6	M  JCommTable6.R1C0	5	0.6365740126312956
17	18	BKT Controller_random revise(1)	M 7_10_times_8_1	1	done	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	hint	0	1	1	Single-KC	18	done	7	M  done	5	0.9280239913188347
18	19	BKT Controller_random revise(1)	AS 10_7_plus_8_7	1	JCommTable6.R1C0	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	correct	1	1	0	Single-KC	19	JCommTable6.R1C0	7	AS JCommTable6.R1C0	2	0.4328193306066508
19	20	BKT Controller_random revise(1)	AS 10_7_plus_8_7	1	JCommTable6.R0C0	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	incorrect	1	1	1	Single-KC	20	JCommTable6.R0C0	6	AS JCommTable6.R0C0	3	0.4178229708624298
20	21	BKT Controller_random revise(1)	AS 10_7_plus_8_7	1	done	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	correct	0	1	0	Single-KC	21	done	8	AS done	3	0.8273816052458361
21	22	BKT Controller_random revise(1)	AS 2_2_plus_8_2	1	JCommTable6.R1C0	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	correct	0	1	0	Single-KC	22	JCommTable6.R1C0	8	AS JCommTable6.R1C0	3	0.5566611651915155
22	23	BKT Controller_random revise(1)	AS 2_2_plus_8_2	1	JCommTable6.R0C0	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	correct	0	1	0	Single-KC	23	JCommTable6.R0C0	7	AS JCommTable6.R0C0	4	0.5694476233571643
23	24	BKT Controller_random revise(1)	AS 2_2_plus_8_2	1	done	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	correct	0	1	0	Single-KC	24	done	9	AS done	4	0.9244844236007583
24	25	BKT Controller_random revise(1)	AS 4_2_plus_3_2	1	JCommTable6.R0C0	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	correct	0	1	0	Single-KC	25	JCommTable6.R0C0	8	AS JCommTable6.R0C0	5	0.7090784246459643
25	26	BKT Controller_random revise(1)	AS 4_2_plus_3_2	1	JCommTable6.R1C0	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	incorrect	1	1	1	Single-KC	26	JCommTable6.R1C0	9	AS JCommTable6.R1C0	4	0.6738394839057198
26	27	BKT Controller_random revise(1)	AS 4_2_plus_3_2	1	done	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	correct	0	1	0	Single-KC	27	done	10	AS done	5	0.9690100444546507
27	28	BKT Controller_random revise(1)	AS 2_3_plus_5_3	1	JCommTable6.R1C0	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	correct	0	1	0	Single-KC	28	JCommTable6.R1C0	10	AS JCommTable6.R1C0	5	0.7726933325654771
28	29	BKT Controller_random revise(1)	AS 2_3_plus_5_3	1	JCommTable6.R0C0	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	correct	0	1	0	Single-KC	29	JCommTable6.R0C0	9	AS JCommTable6.R0C0	6	0.8179063872192841
29	30	BKT Controller_random revise(1)	AS 2_3_plus_5_3	1	done	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	correct	0	1	0	Single-KC	30	done	11	AS done	6	0.9876335726651458
30	31	BKT Controller_random revise(1)	AD 9_8_plus_4_5	1	JCommTable6.R1C0	1/1/1970 0:01	1/1/1970 0:01		1/1/1970 0:01	incorrect	1	0	0	Single-KC	31	JCommTable6.R1C0	11	AD JCommTable6.R1C0	1	0.06708876976120437
31	32	BKT Controller_random revise(1)	AD 9_8_plus_4_5	1	JCommTable8.R0C0	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	hint	1	1	1	Single-KC	32	JCommTable8.R0C0	1	AD JCommTable8.R0C0	1	0.5059618620912205
32	33	BKT Controller_random revise(1)	AD 9_8_plus_4_5	1	JCommTable4.R1C0	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	1/1/1970 0:01	hint	1	1	1	Single-KC	33	JCommTable4.R1C0	1	AD JCommTable4.R1C0	1	0.1488902412276406
33	34	BKT Controller_random revise(1)	AD 9_8_plus_4_5	1	JCommTable4.R0C0	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	hint	1	1	1	Single-KC	34	JCommTable4.R0C0	1	AD JCommTable4.R0C0	1	0.10167251507953504
34	35	BKT Controller_random revise(1)	AD 9_8_plus_4_5	1	JCommTable5.R1C0	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	hint	1	1	1	Single-KC	35	JCommTable5.R1C0	1	AD JCommTable5.R1C0	1	0.08042664857175622
35	36	BKT Controller_random revise(1)	AD 9_8_plus_4_5	1	JCommTable5.R0C0	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	hint	1	1	1	Single-KC	36	JCommTable5.R0C0	1	AD JCommTable5.R0C0	1	0.062321624838363135
36	37	BKT Controller_random revise(1)	AD 9_8_plus_4_5	1	JCommTable6.R1C0	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	hint	1	1	1	Single-KC	37	JCommTable6.R1C0	12	AD JCommTable6.R1C0	2	0.09529077394175924
37	38	BKT Controller_random revise(1)	AD 9_8_plus_4_5	1	JCommTable6.R0C0	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	hint	1	1	1	Single-KC	38	JCommTable6.R0C0	10	AD JCommTable6.R0C0	1	0.07056256336242167
38	39	BKT Controller_random revise(1)	AD 9_8_plus_4_5	1	done	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	correct	0	1	0	Single-KC	39	done	12	AD done	1	0.6420931933620556
39	40	BKT Controller_random revise(1)	AD 3_1_plus_7_10	1	JCommTable6.R1C0	1/1/1970 0:02	1/1/1970 0:02		1/1/1970 0:02	incorrect	1	0	0	Single-KC	40	JCommTable6.R1C0	13	AD JCommTable6.R1C0	3	0.13364962134781397
40	41	BKT Controller_random revise(1)	AD 3_1_plus_7_10	1	JCommTable4.R0C0	1/1/1970 0:02	1/1/1970 0:02		1/1/1970 0:02	incorrect	1	0	0	Single-KC	41	JCommTable4.R0C0	2	AD JCommTable4.R0C0	2	0.1604117570950591
41	42	BKT Controller_random revise(1)	AD 3_1_plus_7_10	1	JCommTable6.R0C0	1/1/1970 0:02	1/1/1970 0:02		1/1/1970 0:02	incorrect	1	0	0	Single-KC	42	JCommTable6.R0C0	11	AD JCommTable6.R0C0	2	0.09997929198705033
42	43	BKT Controller_random revise(1)	AD 3_1_plus_7_10	1	JCommTable5.R0C0	1/1/1970 0:02	1/1/1970 0:02		1/1/1970 0:02	incorrect	1	0	0	Single-KC	43	JCommTable5.R0C0	2	AD JCommTable5.R0C0	2	0.10535339222115693
43	44	BKT Controller_random revise(1)	AD 3_1_plus_7_10	1	JCommTable6.R1C0	1/1/1970 0:02	1/1/1970 0:02		1/1/1970 0:02	incorrect	1	0	0	Single-KC	44	JCommTable6.R1C0	14	AD JCommTable6.R1C0	4	0.18430402176087624
44	45	BKT Controller_random revise(1)	AD 3_1_plus_7_10	1	JCommTable8.R0C0	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	correct	0	1	0	Single-KC	45	JCommTable8.R0C0	2	AD JCommTable8.R0C0	2	0.6017025542342915
45	46	BKT Controller_random revise(1)	AD 3_1_plus_7_10	1	JCommTable4.R1C0	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	correct	0	1	0	Single-KC	46	JCommTable4.R1C0	2	AD JCommTable4.R1C0	2	0.27288451537748276
46	47	BKT Controller_random revise(1)	AD 3_1_plus_7_10	1	JCommTable5.R1C0	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	correct	0	1	0	Single-KC	47	JCommTable5.R1C0	2	AD JCommTable5.R1C0	2	0.20971145605190486
47	48	BKT Controller_random revise(1)	AD 3_1_plus_7_10	1	JCommTable5.R0C0	1/1/1970 0:02	1/1/1970 0:02		1/1/1970 0:02	incorrect	1	0	0	Single-KC	48	JCommTable5.R0C0	3	AD JCommTable5.R0C0	3	0.17262757955896463
48	49	BKT Controller_random revise(1)	AD 3_1_plus_7_10	1	JCommTable4.R0C0	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	hint	1	1	1	Single-KC	49	JCommTable4.R0C0	3	AD JCommTable4.R0C0	3	0.24387378178170607
49	50	BKT Controller_random revise(1)	AD 3_1_plus_7_10	1	JCommTable5.R0C0	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	hint	0	1	1	Single-KC	50	JCommTable5.R0C0	4	AD JCommTable5.R0C0	4	0.26990033668511426
50	51	BKT Controller_random revise(1)	AD 3_1_plus_7_10	1	JCommTable6.R1C0	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	hint	0	1	1	Single-KC	51	JCommTable6.R1C0	15	AD JCommTable6.R1C0	5	0.24864683667084042
51	52	BKT Controller_random revise(1)	AD 3_1_plus_7_10	1	JCommTable6.R0C0	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	1/1/1970 0:02	correct	0	1	0	Single-KC	52	JCommTable6.R0C0	12	AD JCommTable6.R0C0	3	0.13981472862059452
52	53	BKT Controller_random revise(1)	AD 3_1_plus_7_10	1	done	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	0	1	0	Single-KC	53	done	13	AD done	2	0.737638547692107
53	54	BKT Controller_random revise(1)	M 8_9_times_1_9	1	JCommTable6.R0C0	1/1/1970 0:03	1/1/1970 0:03		1/1/1970 0:03	incorrect	1	0	0	Single-KC	54	JCommTable6.R0C0	13	M  JCommTable6.R0C0	4	0.568029800888092
54	55	BKT Controller_random revise(1)	M 8_9_times_1_9	1	JCommTable4.R1C0	1/1/1970 0:03	1/1/1970 0:03		1/1/1970 0:03	incorrect	1	0	0	Single-KC	55	JCommTable4.R1C0	3	M  JCommTable4.R1C0	1	2.125623271808112e-08
55	56	BKT Controller_random revise(1)	M 8_9_times_1_9	1	JCommTable8.R0C0	1/1/1970 0:03	1/1/1970 0:03		1/1/1970 0:03	incorrect	1	0	0	Single-KC	56	JCommTable8.R0C0	3	M  JCommTable8.R0C0	1	1.66700809820742e-10
56	57	BKT Controller_random revise(1)	M 8_9_times_1_9	1	JCommTable5.R1C0	1/1/1970 0:03	1/1/1970 0:03		1/1/1970 0:03	incorrect	1	0	0	Single-KC	57	JCommTable5.R1C0	3	M  JCommTable5.R1C0	1	1.8673347975797643e-07
57	58	BKT Controller_random revise(1)	M 8_9_times_1_9	1	JCommTable6.R1C0	1/1/1970 0:03	1/1/1970 0:03		1/1/1970 0:03	incorrect	1	0	0	Single-KC	58	JCommTable6.R1C0	16	M  JCommTable6.R1C0	6	0.7243864317882635
58	59	BKT Controller_random revise(1)	M 8_9_times_1_9	1	JCommTable4.R0C0	1/1/1970 0:03	1/1/1970 0:03		1/1/1970 0:03	incorrect	1	0	0	Single-KC	59	JCommTable4.R0C0	4	M  JCommTable4.R0C0	1	1.4039584155709177e-08
59	60	BKT Controller_random revise(1)	M 8_9_times_1_9	1	JCommTable6.R0C0	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	0	1	0	Single-KC	60	JCommTable6.R0C0	14	M  JCommTable6.R0C0	5	0.7107438335256235
60	61	BKT Controller_random revise(1)	M 8_9_times_1_9	1	JCommTable6.R1C0	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	hint	1	1	1	Single-KC	61	JCommTable6.R1C0	17	M  JCommTable6.R1C0	7	0.7977233309887546
61	62	BKT Controller_random revise(1)	M 8_9_times_1_9	1	done	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	0	1	0	Single-KC	62	done	14	M  done	6	0.9662101168191213
62	63	BKT Controller_random revise(1)	AS 3_2_plus_5_2	1	JCommTable6.R0C0	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	0	1	0	Single-KC	63	JCommTable6.R0C0	15	AS JCommTable6.R0C0	7	0.8922123958204815
63	64	BKT Controller_random revise(1)	AS 3_2_plus_5_2	1	JCommTable6.R1C0	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	0	1	0	Single-KC	64	JCommTable6.R1C0	18	AS JCommTable6.R1C0	6	0.8483299324285223
64	65	BKT Controller_random revise(1)	AS 3_2_plus_5_2	1	done	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	0	1	0	Single-KC	65	done	15	AS done	7	0.9951215677789301
65	66	BKT Controller_random revise(1)	AD 4_8_plus_9_1	1	JCommTable6.R0C0	1/1/1970 0:03	1/1/1970 0:03		1/1/1970 0:03	incorrect	1	0	0	Single-KC	66	JCommTable6.R0C0	16	AD JCommTable6.R0C0	4	0.19213378394902517
66	67	BKT Controller_random revise(1)	AD 4_8_plus_9_1	1	JCommTable6.R1C0	1/1/1970 0:03	1/1/1970 0:03		1/1/1970 0:03	incorrect	1	0	0	Single-KC	67	JCommTable6.R1C0	19	AD JCommTable6.R1C0	6	0.32646231054705777
67	68	BKT Controller_random revise(1)	AD 4_8_plus_9_1	1	JCommTable5.R1C0	1/1/1970 0:03	1/1/1970 0:03		1/1/1970 0:03	incorrect	1	0	0	Single-KC	68	JCommTable5.R1C0	4	AD JCommTable5.R1C0	3	0.44601948592040797
68	69	BKT Controller_random revise(1)	AD 4_8_plus_9_1	1	JCommTable8.R0C0	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	0	1	0	Single-KC	69	JCommTable8.R0C0	4	AD JCommTable8.R0C0	3	0.69024815933019
69	70	BKT Controller_random revise(1)	AD 4_8_plus_9_1	1	JCommTable4.R1C0	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	0	1	0	Single-KC	70	JCommTable4.R1C0	4	AD JCommTable4.R1C0	3	0.44602573919911803
70	71	BKT Controller_random revise(1)	AD 4_8_plus_9_1	1	JCommTable5.R1C0	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	0	1	0	Single-KC	71	JCommTable5.R1C0	5	AD JCommTable5.R1C0	4	0.7095360460067396
71	72	BKT Controller_random revise(1)	AD 4_8_plus_9_1	1	JCommTable4.R0C0	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	1	1	0	Single-KC	72	JCommTable4.R0C0	5	AD JCommTable4.R0C0	4	0.352527557921048
72	73	BKT Controller_random revise(1)	AD 4_8_plus_9_1	1	JCommTable6.R1C0	1/1/1970 0:03	1/1/1970 0:03		1/1/1970 0:03	incorrect	1	0	0	Single-KC	73	JCommTable6.R1C0	20	AD JCommTable6.R1C0	7	0.41517399952512696
73	74	BKT Controller_random revise(1)	AD 4_8_plus_9_1	1	JCommTable5.R0C0	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	correct	1	1	0	Single-KC	74	JCommTable5.R0C0	5	AD JCommTable5.R0C0	5	0.39576605108997664
74	75	BKT Controller_random revise(1)	AD 4_8_plus_9_1	1	JCommTable6.R1C0	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:03	1/1/1970 0:04	correct	1	1	0	Single-KC	75	JCommTable6.R1C0	21	AD JCommTable6.R1C0	8	0.5097477968497814
75	76	BKT Controller_random revise(1)	AD 4_8_plus_9_1	1	JCommTable6.R0C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	Single-KC	76	JCommTable6.R0C0	17	AD JCommTable6.R0C0	5	0.2581551275015441
76	77	BKT Controller_random revise(1)	AD 4_8_plus_9_1	1	done	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	Single-KC	77	done	16	AD done	3	0.8150254002150278
77	78	BKT Controller_random revise(1)	AD 3_6_plus_6_8	1	JCommTable6.R0C0	1/1/1970 0:04	1/1/1970 0:04		1/1/1970 0:04	incorrect	1	0	0	Single-KC	78	JCommTable6.R0C0	18	AD JCommTable6.R0C0	6	0.3373883542641854
78	79	BKT Controller_random revise(1)	AD 3_6_plus_6_8	1	JCommTable8.R0C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	Single-KC	79	JCommTable8.R0C0	5	AD JCommTable8.R0C0	4	0.7667402222937785
79	80	BKT Controller_random revise(1)	AD 3_6_plus_6_8	1	JCommTable4.R1C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	Single-KC	80	JCommTable4.R1C0	5	AD JCommTable4.R1C0	4	0.6333356085209926
80	81	BKT Controller_random revise(1)	AD 3_6_plus_6_8	1	JCommTable5.R1C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	Single-KC	81	JCommTable5.R1C0	6	AD JCommTable5.R1C0	5	0.8811148940161216
81	82	BKT Controller_random revise(1)	AD 3_6_plus_6_8	1	JCommTable6.R0C0	1/1/1970 0:04	1/1/1970 0:04		1/1/1970 0:04	incorrect	1	0	0	Single-KC	82	JCommTable6.R0C0	19	AD JCommTable6.R0C0	7	0.42694430407325823
82	83	BKT Controller_random revise(1)	AD 3_6_plus_6_8	1	JCommTable4.R0C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	Single-KC	83	JCommTable4.R0C0	6	AD JCommTable4.R0C0	5	0.47892814972242415
83	84	BKT Controller_random revise(1)	AD 3_6_plus_6_8	1	JCommTable5.R0C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	Single-KC	84	JCommTable5.R0C0	6	AD JCommTable5.R0C0	6	0.5371444127355002
84	85	BKT Controller_random revise(1)	AD 3_6_plus_6_8	1	JCommTable6.R0C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	1	1	0	Single-KC	85	JCommTable6.R0C0	20	AD JCommTable6.R0C0	8	0.5215605530239946
85	86	BKT Controller_random revise(1)	AD 3_6_plus_6_8	1	JCommTable6.R1C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	Single-KC	86	JCommTable6.R1C0	22	AD JCommTable6.R1C0	9	0.6036289490333441
86	87	BKT Controller_random revise(1)	AD 3_6_plus_6_8	1	done	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	Single-KC	87	done	17	AD done	4	0.8735005427254323
87	88	BKT Controller_random revise(1)	AD 9_8_plus_4_5	2	JCommTable8.R0C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	Single-KC	88	JCommTable8.R0C0	6	AD JCommTable8.R0C0	5	0.8290218673632715
88	89	BKT Controller_random revise(1)	AD 9_8_plus_4_5	2	JCommTable4.R1C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	Single-KC	89	JCommTable4.R1C0	6	AD JCommTable4.R1C0	5	0.787487815245717
89	90	BKT Controller_random revise(1)	AD 9_8_plus_4_5	2	JCommTable5.R1C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	Single-KC	90	JCommTable5.R1C0	7	AD JCommTable5.R1C0	6	0.9574229220102798
90	91	BKT Controller_random revise(1)	AD 9_8_plus_4_5	2	JCommTable4.R0C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	Single-KC	91	JCommTable4.R0C0	7	AD JCommTable4.R0C0	6	0.6080857218780162
91	92	BKT Controller_random revise(1)	AD 9_8_plus_4_5	2	JCommTable5.R0C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	Single-KC	92	JCommTable5.R0C0	7	AD JCommTable5.R0C0	7	0.6727923972026033
92	93	BKT Controller_random revise(1)	AD 9_8_plus_4_5	2	JCommTable6.R1C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	Single-KC	93	JCommTable6.R1C0	23	AD JCommTable6.R1C0	10	0.6904495245540434
93	94	BKT Controller_random revise(1)	AD 9_8_plus_4_5	2	JCommTable6.R0C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	Single-KC	94	JCommTable6.R0C0	21	AD JCommTable6.R0C0	9	0.6146546912791077
94	95	BKT Controller_random revise(1)	AD 9_8_plus_4_5	2	done	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	Single-KC	95	done	18	AD done	5	0.9154088159112357
95	96	BKT Controller_random revise(1)	AD 3_3_plus_7_8	1	JCommTable8.R0C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	Single-KC	96	JCommTable8.R0C0	7	AD JCommTable8.R0C0	6	0.8773344182195139
96	97	BKT Controller_random revise(1)	AD 3_3_plus_7_8	1	JCommTable4.R1C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	1	1	0	Single-KC	97	JCommTable4.R1C0	7	AD JCommTable4.R1C0	6	0.8882653486490634
97	98	BKT Controller_random revise(1)	AD 3_3_plus_7_8	1	JCommTable5.R1C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	Single-KC	98	JCommTable5.R1C0	8	AD JCommTable5.R1C0	7	0.985554590996002
98	99	BKT Controller_random revise(1)	AD 3_3_plus_7_8	1	JCommTable4.R0C0	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	1/1/1970 0:04	correct	0	1	0	Single-KC	99	JCommTable4.R0C0	8	AD JCommTable4.R0C0	7	0.7236986190475592
99	100	BKT Controller_random revise(1)	AD 3_3_plus_7_8	1	JCommTable5.R0C0	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	1/1/1970 0:05	correct	0	1	0	Single-KC	100	JCommTable5.R0C0	8	AD JCommTable5.R0C0	8	0.7846261575107112
